"","H_DATE","H_URLTeam","A_URLTeam","H_Tpct","H_TLast10","H_HRpct","H_HRLast10","H_ARpct","H_ARLast10","A_Tpct","A_TLast10","A_HRpct","A_HRLast10","A_ARpct","A_ARLast10","H_Outcome"
"1","Fri, Nov 5","TOR","CLE",0.666666666666667,0.666666666666667,0.4,0.4,1,1,0.555555555555556,0.555555555555556,0.5,0.5,0.5,0.5,"0"
"2","Sun, Nov 7","TOR","BKN",0.6,0.6,0.333333333333333,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.6,0.6,0.666666666666667,0.666666666666667,"0"
"3","Sat, Nov 13","TOR","DET",0.538461538461538,0.6,0.285714285714286,0.285714285714286,0.8,0.8,0.181818181818182,0.2,0.25,0.25,0.166666666666667,0.166666666666667,"0"
"4","Sun, Nov 28","TOR","BOS",0.45,0.3,0.25,0.25,0.636363636363636,0.6,0.5,0.6,0.625,0.625,0.454545454545455,0.5,"0"
"5","Tue, Nov 30","TOR","MEM",0.428571428571429,0.3,0.222222222222222,0.222222222222222,0.636363636363636,0.6,0.5,0.4,0.545454545454545,0.5,0.375,0.375,"0"
"6","Thu, Dec 2","TOR","MIL",0.409090909090909,0.3,0.2,0.2,0.636363636363636,0.6,0.636363636363636,0.8,0.6,0.6,0.636363636363636,0.7,"1"
"7","Sun, Dec 5","TOR","WSH",0.434782608695652,0.3,0.272727272727273,0.3,0.636363636363636,0.6,0.608695652173913,0.4,0.8,0.8,0.5,0.5,"1"
"8","Wed, Dec 8","TOR","OKC",0.458333333333333,0.4,0.333333333333333,0.4,0.636363636363636,0.6,0.304347826086957,0.2,0.4,0.4,0.25,0.3,"0"
"9","Fri, Dec 10","TOR","NY",0.44,0.4,0.307692307692308,0.4,0.636363636363636,0.6,0.48,0.4,0.416666666666667,0.4,0.583333333333333,0.5,"1"
"10","Mon, Dec 13","TOR","SAC",0.461538461538462,0.5,0.357142857142857,0.4,0.636363636363636,0.6,0.407407407407407,0.5,0.333333333333333,0.4,0.428571428571429,0.3,"1"
"11","Sat, Dec 18","TOR","GS",0.464285714285714,0.5,0.4,0.4,0.583333333333333,0.5,0.827586206896552,0.7,0.866666666666667,0.9,0.769230769230769,0.7,"1"
"12","Tue, Dec 28","TOR","PHI",0.466666666666667,0.5,0.4375,0.5,0.538461538461538,0.4,0.515151515151515,0.5,0.461538461538462,0.4,0.578947368421053,0.6,"0"
"13","Fri, Dec 31","TOR","LAC",0.451612903225806,0.5,0.411764705882353,0.5,0.538461538461538,0.4,0.514285714285714,0.5,0.571428571428571,0.4,0.461538461538462,0.5,"1"
"14","Sun, Jan 2","TOR","NY",0.46875,0.6,0.444444444444444,0.6,0.538461538461538,0.4,0.472222222222222,0.5,0.352941176470588,0.3,0.555555555555556,0.5,"1"
"15","Tue, Jan 4","TOR","SA",0.484848484848485,0.6,0.473684210526316,0.7,0.538461538461538,0.4,0.4,0.5,0.4375,0.5,0.388888888888889,0.5,"1"
"16","Fri, Jan 7","TOR","UTAH",0.514285714285714,0.7,0.5,0.8,0.5,0.3,0.736842105263158,0.8,0.7,0.8,0.823529411764706,1,"1"
"17","Sun, Jan 9","TOR","NO",0.527777777777778,0.7,0.523809523809524,0.8,0.5,0.3,0.358974358974359,0.6,0.388888888888889,0.5,0.3,0.5,"1"
"18","Tue, Jan 11","TOR","PHX",0.540540540540541,0.7,0.545454545454545,0.8,0.5,0.3,0.769230769230769,0.6,0.80952380952381,0.8,0.764705882352941,0.7,"0"
"19","Sun, Jan 23","TOR","POR",0.511627906976744,0.6,0.521739130434783,0.8,0.473684210526316,0.3,0.422222222222222,0.6,0.541666666666667,0.3,0.25,0.4,"0"
"20","Tue, Jan 25","TOR","CHA",0.5,0.5,0.5,0.7,0.473684210526316,0.3,0.553191489361702,0.7,0.684210526315789,0.6,0.481481481481481,0.6,"1"
"21","Tue, Feb 1","TOR","MIA",0.520833333333333,0.5,0.52,0.7,0.5,0.4,0.627450980392157,0.6,0.782608695652174,0.9,0.518518518518518,0.5,"1"
"22","Thu, Feb 3","TOR","CHI",0.530612244897959,0.6,0.538461538461538,0.7,0.5,0.4,0.64,0.5,0.75,0.8,0.52,0.4,"1"
"23","Fri, Feb 4","TOR","ATL",0.54,0.6,0.555555555555556,0.8,0.5,0.4,0.490196078431373,0.8,0.538461538461538,0.6,0.416666666666667,0.4,"1"
"24","Sat, Feb 12","TOR","DEN",0.574074074074074,0.9,0.571428571428571,0.8,0.56,0.6,0.545454545454545,0.6,0.583333333333333,0.6,0.5,0.5,"0"
"25","Tue, Mar 1","TOR","BKN",0.55,0.6,0.551724137931034,0.7,0.533333333333333,0.6,0.516129032258065,0.3,0.448275862068966,0.3,0.59375,0.2,"1"
"26","Thu, Mar 3","TOR","DET",0.557377049180328,0.6,0.566666666666667,0.7,0.533333333333333,0.6,0.241935483870968,0.3,0.310344827586207,0.3,0.1875,0.3,"0"
"27","Fri, Mar 4","TOR","ORL",0.548387096774194,0.5,0.548387096774194,0.6,0.533333333333333,0.6,0.238095238095238,0.3,0.25,0.5,0.235294117647059,0.3,"0"
"28","Fri, Mar 18","TOR","LAL",0.565217391304348,0.7,0.53125,0.5,0.583333333333333,0.6,0.420289855072464,0.2,0.555555555555556,0.5,0.28125,0,"0"
"29","Wed, Nov 17","MIL","LAL",0.428571428571429,0.3,0.2,0.2,0.625,0.625,0.533333333333333,0.6,0.636363636363636,0.7,0.333333333333333,0.333333333333333,"1"
"30","Fri, Nov 19","MIL","OKC",0.466666666666667,0.4,0.333333333333333,0.333333333333333,0.625,0.625,0.428571428571429,0.6,0.428571428571429,0.428571428571429,0.333333333333333,0.333333333333333,"1"
"31","Sat, Nov 20","MIL","ORL",0.5,0.5,0.428571428571429,0.428571428571429,0.625,0.625,0.25,0.3,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,"1"
"32","Mon, Nov 22","MIL","ORL",0.529411764705882,0.6,0.5,0.5,0.625,0.625,0.235294117647059,0.3,0.166666666666667,0.166666666666667,0.3,0.3,"1"
"33","Wed, Nov 24","MIL","DET",0.555555555555556,0.6,0.555555555555556,0.555555555555556,0.625,0.625,0.235294117647059,0.3,0.222222222222222,0.222222222222222,0.285714285714286,0.285714285714286,"1"
"34","Wed, Dec 1","MIL","CHA",0.619047619047619,0.8,0.6,0.6,0.6,0.6,0.565217391304348,0.7,0.75,0.75,0.428571428571429,0.3,"1"
"35","Sat, Dec 4","MIL","MIA",0.608695652173913,0.8,0.636363636363636,0.6,0.636363636363636,0.7,0.608695652173913,0.6,0.75,0.75,0.571428571428571,0.5,"1"
"36","Mon, Dec 6","MIL","CLE",0.625,0.9,0.666666666666667,0.7,0.636363636363636,0.7,0.541666666666667,0.4,0.454545454545455,0.5,0.666666666666667,0.7,"1"
"37","Wed, Dec 15","MIL","IND",0.620689655172414,0.7,0.692307692307692,0.8,0.6,0.6,0.413793103448276,0.4,0.6,0.6,0.230769230769231,0.3,"1"
"38","Sat, Dec 18","MIL","CLE",0.612903225806452,0.6,0.714285714285714,0.9,0.5625,0.5,0.6,0.8,0.533333333333333,0.5,0.642857142857143,0.7,"0"
"39","Wed, Dec 22","MIL","HOU",0.59375,0.5,0.666666666666667,0.9,0.5625,0.5,0.32258064516129,0.5,0.538461538461538,0.6,0.176470588235294,0.3,"1"
"40","Sat, Dec 25","MIL","BOS",0.617647058823529,0.6,0.6875,0.9,0.529411764705882,0.4,0.5,0.4,0.571428571428571,0.7,0.411764705882353,0.3,"1"
"41","Sat, Jan 1","MIL","NO",0.648648648648649,0.7,0.705882352941177,0.9,0.578947368421053,0.6,0.371428571428571,0.6,0.4,0.6,0.315789473684211,0.5,"1"
"42","Mon, Jan 3","MIL","DET",0.657894736842105,0.7,0.722222222222222,0.9,0.578947368421053,0.6,0.176470588235294,0.2,0.1875,0.2,0.117647058823529,0,"0"
"43","Wed, Jan 5","MIL","TOR",0.641025641025641,0.7,0.684210526315789,0.8,0.578947368421053,0.6,0.5,0.6,0.473684210526316,0.7,0.5,0.3,"0"
"44","Thu, Jan 13","MIL","GS",0.604651162790698,0.6,0.65,0.7,0.590909090909091,0.6,0.75,0.6,0.85,0.8,0.631578947368421,0.5,"1"
"45","Sat, Jan 15","MIL","TOR",0.613636363636364,0.6,0.666666666666667,0.7,0.590909090909091,0.6,0.512820512820513,0.6,0.545454545454545,0.8,0.5,0.3,"0"
"46","Wed, Jan 19","MIL","MEM",0.58695652173913,0.4,0.636363636363636,0.6,0.565217391304348,0.6,0.673913043478261,0.9,0.64,0.7,0.7,0.9,"1"
"47","Fri, Jan 21","MIL","CHI",0.595744680851064,0.4,0.652173913043478,0.6,0.565217391304348,0.6,0.651162790697674,0.5,0.714285714285714,0.8,0.571428571428571,0.5,"1"
"48","Sat, Jan 22","MIL","SAC",0.604166666666667,0.4,0.666666666666667,0.6,0.565217391304348,0.6,0.382978723404255,0.3,0.444444444444444,0.5,0.315789473684211,0.2,"1"
"49","Fri, Jan 28","MIL","NY",0.6,0.5,0.68,0.7,0.541666666666667,0.5,0.469387755102041,0.4,0.44,0.6,0.478260869565217,0.4,"1"
"50","Sun, Jan 30","MIL","DEN",0.607843137254902,0.5,0.692307692307692,0.7,0.541666666666667,0.5,0.5625,0.7,0.571428571428571,0.5,0.538461538461538,0.7,"0"
"51","Tue, Feb 1","MIL","WSH",0.596153846153846,0.5,0.666666666666667,0.6,0.541666666666667,0.5,0.469387755102041,0.4,0.541666666666667,0.4,0.416666666666667,0.4,"1"
"52","Mon, Feb 14","MIL","POR",0.614035087719298,0.7,0.678571428571429,0.6,0.571428571428571,0.6,0.403508771929825,0.3,0.483870967741935,0.3,0.28,0.5,"0"
"53","Tue, Feb 15","MIL","IND",0.603448275862069,0.6,0.655172413793103,0.6,0.571428571428571,0.6,0.327586206896552,0.2,0.448275862068966,0.2,0.214285714285714,0.3,"1"
"54","Thu, Feb 17","MIL","PHI",0.610169491525424,0.6,0.666666666666667,0.7,0.571428571428571,0.6,0.596491228070175,0.6,0.571428571428571,0.7,0.642857142857143,0.8,"0"
"55","Sat, Feb 26","MIL","BKN",0.6,0.6,0.645161290322581,0.6,0.571428571428571,0.6,0.516666666666667,0.2,0.464285714285714,0.3,0.580645161290323,0.2,"0"
"56","Mon, Feb 28","MIL","CHA",0.590163934426229,0.5,0.625,0.6,0.571428571428571,0.6,0.483870967741935,0.2,0.517241379310345,0.2,0.46875,0.6,"1"
"57","Wed, Mar 2","MIL","MIA",0.596774193548387,0.6,0.636363636363636,0.6,0.571428571428571,0.6,0.661290322580645,0.9,0.740740740740741,0.7,0.588235294117647,0.7,"1"
"58","Sun, Mar 6","MIL","PHX",0.609375,0.6,0.647058823529412,0.6,0.551724137931034,0.5,0.80952380952381,0.8,0.794117647058823,0.8,0.821428571428571,0.9,"1"
"59","Wed, Mar 9","MIL","ATL",0.621212121212121,0.6,0.657142857142857,0.6,0.566666666666667,0.5,0.484375,0.5,0.580645161290323,0.8,0.375,0.3,"1"
"60","Mon, Nov 8","DEN","MIA",0.555555555555556,0.555555555555556,0.75,0.75,0.5,0.5,0.777777777777778,0.777777777777778,0.75,0.75,0.75,0.75,"1"
"61","Wed, Nov 10","DEN","IND",0.6,0.6,0.8,0.8,0.5,0.5,0.363636363636364,0.4,0.5,0.5,0.166666666666667,0.166666666666667,"1"
"62","Fri, Nov 12","DEN","ATL",0.636363636363636,0.6,0.833333333333333,0.833333333333333,0.5,0.5,0.333333333333333,0.3,1,1,0.125,0.125,"1"
"63","Sun, Nov 14","DEN","POR",0.666666666666667,0.6,0.857142857142857,0.857142857142857,0.5,0.5,0.461538461538462,0.5,0.8,0.8,0.142857142857143,0.142857142857143,"1"
"64","Thu, Nov 18","DEN","PHI",0.642857142857143,0.7,0.875,0.875,0.4,0.4,0.533333333333333,0.5,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,"0"
"65","Fri, Nov 19","DEN","CHI",0.6,0.6,0.777777777777778,0.777777777777778,0.4,0.4,0.666666666666667,0.6,0.666666666666667,0.666666666666667,0.625,0.625,"0"
"66","Fri, Nov 26","DEN","MIL",0.5,0.5,0.7,0.7,0.285714285714286,0.285714285714286,0.578947368421053,0.7,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,"0"
"67","Mon, Dec 13","DEN","WSH",0.5,0.4,0.636363636363636,0.6,0.357142857142857,0.3,0.555555555555556,0.4,0.727272727272727,0.7,0.466666666666667,0.4,"1"
"68","Wed, Dec 15","DEN","MIN",0.518518518518518,0.5,0.666666666666667,0.7,0.357142857142857,0.3,0.444444444444444,0.4,0.466666666666667,0.5,0.454545454545455,0.4,"0"
"69","Thu, Dec 23","DEN","CHA",0.5,0.5,0.615384615384615,0.6,0.4375,0.5,0.484848484848485,0.3,0.636363636363636,0.6,0.380952380952381,0.3,"0"
"70","Wed, Jan 5","DEN","UTAH",0.514285714285714,0.6,0.571428571428571,0.5,0.5,0.7,0.72972972972973,0.7,0.7,0.8,0.8125,0.9,"0"
"71","Fri, Jan 7","DEN","SAC",0.5,0.5,0.533333333333333,0.4,0.5,0.7,0.4,0.4,0.454545454545455,0.6,0.352941176470588,0.3,"1"
"72","Thu, Jan 13","DEN","POR",0.512820512820513,0.5,0.5625,0.4,0.5,0.7,0.4,0.4,0.541666666666667,0.3,0.133333333333333,0.2,"1"
"73","Sat, Jan 15","DEN","LAL",0.525,0.6,0.588235294117647,0.4,0.5,0.7,0.5,0.5,0.583333333333333,0.6,0.411764705882353,0.5,"1"
"74","Sun, Jan 16","DEN","UTAH",0.536585365853659,0.7,0.611111111111111,0.4,0.5,0.7,0.666666666666667,0.5,0.666666666666667,0.7,0.7,0.7,"0"
"75","Wed, Jan 19","DEN","LAC",0.523809523809524,0.6,0.578947368421053,0.4,0.5,0.7,0.488888888888889,0.4,0.538461538461538,0.5,0.388888888888889,0.4,"1"
"76","Fri, Jan 21","DEN","MEM",0.534883720930233,0.6,0.6,0.5,0.5,0.7,0.659574468085106,0.8,0.64,0.7,0.666666666666667,0.8,"0"
"77","Sun, Jan 23","DEN","DET",0.522727272727273,0.5,0.571428571428571,0.5,0.5,0.7,0.244444444444444,0.4,0.35,0.5,0.166666666666667,0.2,"1"
"78","Fri, Feb 4","DEN","NO",0.549019607843137,0.6,0.590909090909091,0.5,0.535714285714286,0.7,0.372549019607843,0.4,0.478260869565217,0.7,0.296296296296296,0.3,"0"
"79","Sun, Feb 6","DEN","BKN",0.538461538461538,0.6,0.565217391304348,0.5,0.535714285714286,0.7,0.557692307692308,0.2,0.5,0.3,0.62962962962963,0.3,"1"
"80","Tue, Feb 8","DEN","NY",0.547169811320755,0.6,0.583333333333333,0.6,0.535714285714286,0.7,0.444444444444444,0.2,0.481481481481481,0.7,0.423076923076923,0.2,"1"
"81","Mon, Feb 14","DEN","ORL",0.553571428571429,0.6,0.6,0.7,0.5,0.5,0.224137931034483,0.4,0.208333333333333,0.3,0.242424242424242,0.3,"1"
"82","Sat, Feb 26","DEN","SAC",0.576271186440678,0.6,0.615384615384615,0.7,0.53125,0.6,0.360655737704918,0.4,0.46875,0.5,0.25,0.1,"1"
"83","Wed, Mar 2","DEN","OKC",0.590163934426229,0.8,0.62962962962963,0.7,0.545454545454545,0.7,0.311475409836066,0.2,0.310344827586207,0.1,0.32258064516129,0.4,"0"
"84","Fri, Mar 4","DEN","HOU",0.580645161290323,0.8,0.607142857142857,0.6,0.545454545454545,0.7,0.241935483870968,0,0.285714285714286,0.1,0.212121212121212,0.2,"1"
"85","Sun, Mar 6","DEN","NO",0.587301587301587,0.8,0.620689655172414,0.7,0.545454545454545,0.7,0.428571428571429,0.6,0.451612903225806,0.4,0.387096774193548,0.6,"1"
"86","Mon, Mar 7","DEN","GS",0.59375,0.8,0.633333333333333,0.7,0.545454545454545,0.7,0.671875,0.2,0.8125,0.7,0.548387096774194,0.4,"1"
"87","Thu, Mar 10","DEN","GS",0.606060606060606,0.9,0.645161290322581,0.8,0.558823529411765,0.7,0.666666666666667,0.3,0.787878787878788,0.7,0.53125,0.4,"0"
"88","Sat, Mar 12","DEN","TOR",0.597014925373134,0.8,0.625,0.7,0.558823529411765,0.7,0.545454545454545,0.5,0.548387096774194,0.6,0.558823529411765,0.6,"0"
"89","Sun, Mar 20","DEN","BOS",0.591549295774648,0.6,0.606060606060606,0.7,0.594594594594595,0.7,0.605633802816901,0.8,0.685714285714286,0.9,0.542857142857143,0.9,"0"
"90","Mon, Nov 8","GS","ATL",0.888888888888889,0.888888888888889,0.833333333333333,0.833333333333333,1,1,0.4,0.4,1,1,0.166666666666667,0.166666666666667,"1"
"91","Wed, Nov 10","GS","MIN",0.9,0.9,0.857142857142857,0.857142857142857,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,"1"
"92","Fri, Nov 12","GS","CHI",0.909090909090909,0.9,0.875,0.875,1,1,0.727272727272727,0.7,0.666666666666667,0.666666666666667,0.75,0.75,"1"
"93","Sun, Nov 21","GS","TOR",0.875,0.9,0.888888888888889,0.888888888888889,0.833333333333333,0.833333333333333,0.470588235294118,0.4,0.285714285714286,0.285714285714286,0.666666666666667,0.666666666666667,"1"
"94","Wed, Nov 24","GS","PHI",0.882352941176471,0.9,0.9,0.9,0.833333333333333,0.833333333333333,0.555555555555556,0.4,0.571428571428571,0.571428571428571,0.6,0.6,"1"
"95","Fri, Nov 26","GS","POR",0.888888888888889,0.9,0.909090909090909,0.9,0.833333333333333,0.833333333333333,0.526315789473684,0.6,0.888888888888889,0.888888888888889,0.111111111111111,0.111111111111111,"1"
"96","Fri, Dec 3","GS","PHX",0.857142857142857,0.8,0.916666666666667,1,0.875,0.875,0.863636363636364,1,0.818181818181818,0.9,0.9,0.9,"1"
"97","Sat, Dec 4","GS","SA",0.863636363636364,0.8,0.923076923076923,1,0.875,0.875,0.35,0.4,0.333333333333333,0.333333333333333,0.3,0.3,"0"
"98","Mon, Dec 6","GS","ORL",0.826086956521739,0.8,0.857142857142857,0.9,0.875,0.875,0.208333333333333,0.2,0.111111111111111,0.111111111111111,0.214285714285714,0.2,"1"
"99","Wed, Dec 8","GS","POR",0.833333333333333,0.8,0.866666666666667,0.9,0.875,0.875,0.44,0.4,0.769230769230769,0.8,0.0909090909090909,0.1,"1"
"100","Mon, Dec 20","GS","SAC",0.8,0.6,0.875,0.9,0.769230769230769,0.7,0.419354838709677,0.5,0.4,0.4,0.4,0.3,"1"
"101","Thu, Dec 23","GS","MEM",0.806451612903226,0.7,0.882352941176471,0.9,0.769230769230769,0.7,0.59375,0.7,0.611111111111111,0.6,0.615384615384615,0.7,"1"
"102","Tue, Dec 28","GS","DEN",0.818181818181818,0.8,0.888888888888889,0.9,0.714285714285714,0.7,0.5,0.5,0.615384615384615,0.6,0.444444444444444,0.6,"0"
"103","Mon, Jan 3","GS","MIA",0.8,0.7,0.842105263157895,0.8,0.733333333333333,0.7,0.621621621621622,0.7,0.733333333333333,0.7,0.523809523809524,0.5,"1"
"104","Sun, Jan 9","GS","CLE",0.763157894736842,0.6,0.85,0.8,0.705882352941177,0.6,0.564102564102564,0.5,0.578947368421053,0.7,0.578947368421053,0.6,"1"
"105","Tue, Jan 18","GS","DET",0.720930232558139,0.4,0.857142857142857,0.8,0.619047619047619,0.5,0.238095238095238,0.5,0.35,0.5,0.142857142857143,0.1,"1"
"106","Thu, Jan 20","GS","IND",0.727272727272727,0.5,0.863636363636364,0.8,0.619047619047619,0.5,0.355555555555556,0.2,0.521739130434783,0.5,0.19047619047619,0.2,"0"
"107","Fri, Jan 21","GS","HOU",0.711111111111111,0.4,0.826086956521739,0.7,0.619047619047619,0.5,0.304347826086957,0.4,0.368421052631579,0.3,0.269230769230769,0.4,"1"
"108","Sun, Jan 23","GS","UTAH",0.717391304347826,0.4,0.833333333333333,0.8,0.619047619047619,0.5,0.652173913043478,0.4,0.608695652173913,0.5,0.681818181818182,0.6,"1"
"109","Tue, Jan 25","GS","DAL",0.723404255319149,0.5,0.84,0.8,0.619047619047619,0.5,0.574468085106383,0.8,0.608695652173913,0.7,0.521739130434783,0.6,"1"
"110","Thu, Jan 27","GS","MIN",0.729166666666667,0.6,0.846153846153846,0.8,0.619047619047619,0.5,0.51063829787234,0.7,0.545454545454545,0.6,0.458333333333333,0.5,"1"
"111","Sat, Jan 29","GS","BKN",0.73469387755102,0.6,0.851851851851852,0.8,0.619047619047619,0.5,0.604166666666667,0.4,0.5,0.3,0.739130434782609,0.7,"1"
"112","Thu, Feb 3","GS","SAC",0.75,0.8,0.857142857142857,0.8,0.608695652173913,0.4,0.358490566037736,0.3,0.428571428571429,0.5,0.25,0,"1"
"113","Thu, Feb 10","GS","NY",0.745454545454545,0.9,0.862068965517241,0.9,0.64,0.5,0.436363636363636,0.2,0.481481481481481,0.7,0.407407407407407,0.1,"0"
"114","Sat, Feb 12","GS","LAL",0.732142857142857,0.8,0.833333333333333,0.8,0.64,0.5,0.464285714285714,0.3,0.586206896551724,0.7,0.346153846153846,0.2,"1"
"115","Wed, Feb 16","GS","DEN",0.724137931034483,0.7,0.838709677419355,0.8,0.615384615384615,0.4,0.56140350877193,0.6,0.6,0.7,0.516129032258065,0.6,"0"
"116","Sun, Feb 27","GS","DAL",0.716666666666667,0.6,0.8125,0.7,0.592592592592593,0.4,0.583333333333333,0.6,0.666666666666667,0.8,0.517241379310345,0.6,"0"
"117","Tue, Mar 8","GS","LAC",0.661538461538462,0.2,0.787878787878788,0.7,0.548387096774194,0.4,0.515151515151515,0.7,0.59375,0.7,0.454545454545455,0.5,"1"
"118","Sat, Mar 12","GS","MIL",0.671641791044776,0.3,0.794117647058823,0.7,0.53125,0.4,0.626865671641791,0.7,0.657142857142857,0.6,0.580645161290323,0.5,"1"
"119","Mon, Mar 14","GS","WSH",0.676470588235294,0.4,0.8,0.7,0.53125,0.4,0.439393939393939,0.3,0.484848484848485,0.3,0.375,0.3,"1"
"120","Wed, Mar 16","GS","BOS",0.681159420289855,0.5,0.805555555555556,0.7,0.53125,0.4,0.594202898550725,0.7,0.685714285714286,0.9,0.515151515151515,0.8,"0"
"121","Sun, Mar 20","GS","SA",0.671428571428571,0.4,0.783783783783784,0.6,0.53125,0.4,0.380281690140845,0.3,0.388888888888889,0.4,0.382352941176471,0.4,"0"
"122","Sat, Nov 13","IND","PHI",0.384615384615385,0.4,0.6,0.6,0.142857142857143,0.142857142857143,0.615384615384615,0.6,0.571428571428571,0.571428571428571,0.8,0.8,"1"
"123","Sat, Nov 20","IND","NO",0.352941176470588,0.5,0.666666666666667,0.666666666666667,0.2,0.2,0.176470588235294,0.2,0.142857142857143,0.142857142857143,0.111111111111111,0.111111111111111,"1"
"124","Wed, Nov 24","IND","LAL",0.421052631578947,0.5,0.714285714285714,0.714285714285714,0.181818181818182,0.2,0.473684210526316,0.4,0.636363636363636,0.7,0.285714285714286,0.285714285714286,"0"
"125","Fri, Nov 26","IND","TOR",0.4,0.5,0.625,0.625,0.181818181818182,0.2,0.473684210526316,0.3,0.285714285714286,0.285714285714286,0.636363636363636,0.6,"1"
"126","Sun, Nov 28","IND","MIL",0.428571428571429,0.5,0.666666666666667,0.666666666666667,0.181818181818182,0.2,0.6,0.8,0.555555555555556,0.555555555555556,0.6,0.6,"0"
"127","Wed, Dec 1","IND","ATL",0.391304347826087,0.4,0.6,0.6,0.25,0.3,0.523809523809524,0.7,0.888888888888889,0.888888888888889,0.272727272727273,0.3,"0"
"128","Fri, Dec 3","IND","MIA",0.375,0.3,0.545454545454545,0.5,0.25,0.3,0.590909090909091,0.6,0.75,0.75,0.538461538461538,0.5,"0"
"129","Mon, Dec 6","IND","WSH",0.36,0.3,0.5,0.5,0.25,0.3,0.583333333333333,0.4,0.8,0.8,0.461538461538462,0.4,"1"
"130","Wed, Dec 8","IND","NY",0.384615384615385,0.4,0.538461538461538,0.6,0.25,0.3,0.5,0.4,0.416666666666667,0.4,0.636363636363636,0.6,"1"
"131","Fri, Dec 10","IND","DAL",0.407407407407407,0.5,0.571428571428571,0.6,0.25,0.3,0.5,0.3,0.545454545454545,0.5,0.5,0.5,"1"
"132","Mon, Dec 13","IND","GS",0.428571428571429,0.5,0.6,0.6,0.25,0.3,0.807692307692308,0.7,0.866666666666667,0.9,0.7,0.7,"0"
"133","Thu, Dec 16","IND","DET",0.4,0.4,0.5625,0.5,0.230769230769231,0.3,0.153846153846154,0,0.166666666666667,0.1,0.153846153846154,0.2,"1"
"134","Thu, Dec 23","IND","HOU",0.40625,0.4,0.588235294117647,0.5,0.214285714285714,0.3,0.3125,0.4,0.538461538461538,0.6,0.166666666666667,0.3,"1"
"135","Wed, Dec 29","IND","CHA",0.411764705882353,0.5,0.611111111111111,0.6,0.2,0.3,0.514285714285714,0.4,0.666666666666667,0.7,0.409090909090909,0.3,"0"
"136","Fri, Dec 31","IND","CHI",0.4,0.5,0.578947368421053,0.5,0.2,0.3,0.6875,0.8,0.733333333333333,0.8,0.625,0.6,"0"
"137","Wed, Jan 5","IND","BKN",0.368421052631579,0.2,0.55,0.5,0.176470588235294,0.2,0.657142857142857,0.6,0.555555555555556,0.5,0.8125,0.9,"0"
"138","Sat, Jan 8","IND","UTAH",0.358974358974359,0.2,0.523809523809524,0.5,0.176470588235294,0.2,0.717948717948718,0.8,0.7,0.8,0.777777777777778,0.9,"1"
"139","Wed, Jan 12","IND","BOS",0.365853658536585,0.2,0.545454545454545,0.6,0.166666666666667,0.1,0.48780487804878,0.5,0.6,0.6,0.35,0.2,"0"
"140","Fri, Jan 14","IND","PHX",0.357142857142857,0.2,0.521739130434783,0.5,0.166666666666667,0.1,0.775,0.6,0.80952380952381,0.8,0.777777777777778,0.7,"0"
"141","Wed, Jan 26","IND","CHA",0.354166666666667,0.3,0.5,0.4,0.217391304347826,0.2,0.541666666666667,0.7,0.684210526315789,0.6,0.464285714285714,0.5,"0"
"142","Mon, Jan 31","IND","LAC",0.352941176470588,0.3,0.48,0.3,0.24,0.3,0.5,0.5,0.538461538461538,0.5,0.44,0.4,"1"
"143","Wed, Feb 2","IND","ORL",0.365384615384615,0.4,0.5,0.4,0.24,0.3,0.211538461538462,0.4,0.181818181818182,0.2,0.206896551724138,0.2,"0"
"144","Fri, Feb 4","IND","CHI",0.358490566037736,0.4,0.481481481481481,0.3,0.24,0.3,0.627450980392157,0.5,0.75,0.8,0.5,0.3,"0"
"145","Fri, Feb 11","IND","CLE",0.339285714285714,0.2,0.464285714285714,0.2,0.222222222222222,0.3,0.618181818181818,0.7,0.653846153846154,0.8,0.571428571428571,0.6,"0"
"146","Sun, Feb 13","IND","MIN",0.333333333333333,0.2,0.448275862068966,0.2,0.222222222222222,0.3,0.517857142857143,0.6,0.6,0.8,0.433333333333333,0.4,"0"
"147","Wed, Feb 16","IND","WSH",0.322033898305085,0.2,0.433333333333333,0.2,0.214285714285714,0.3,0.464285714285714,0.3,0.482758620689655,0.2,0.423076923076923,0.4,"1"
"148","Fri, Feb 25","IND","OKC",0.333333333333333,0.2,0.451612903225806,0.3,0.214285714285714,0.3,0.305084745762712,0.3,0.321428571428571,0.1,0.3,0.3,"0"
"149","Sun, Feb 27","IND","BOS",0.327868852459016,0.2,0.4375,0.2,0.214285714285714,0.3,0.580645161290323,0.9,0.666666666666667,0.8,0.516129032258065,0.8,"1"
"150","Tue, Mar 8","IND","CLE",0.333333333333333,0.3,0.454545454545455,0.3,0.21875,0.2,0.578125,0.4,0.633333333333333,0.8,0.515151515151515,0.3,"0"
"151","Tue, Mar 15","IND","MEM",0.333333333333333,0.4,0.441176470588235,0.3,0.235294117647059,0.3,0.681159420289855,0.6,0.696969696969697,0.8,0.657142857142857,0.7,"0"
